Town FIP,Town Name,County Name,# COVID19 Deaths,COVID19 Death Rates,Death Rates (Exclude LTC),# COVID19 Cases,COVID19 Case Rates,Case Rates (Exclude LTC),COVID19 Fatality Rates,# LTC Beds,Population Density,% Population (Age<15),% Population (Age 15-44),% Population (Age 45-64),% Population (Age>64),% Population (White),% Population (Black),% Population (Asian),% Population (Hispanic),% Minority,% Below High School Edu.,% Linguistic Isolate,% Below Poverty Level,Gini Index,Median Gross Rent,Median Household Income,Median House Value,% High Occupancy Residence,% Group Quarter Residence,% Population (Disability),% Uninsured,% Unemployed,% Occupation (Wholesale),% Occupation (Retail),% Occupation (Transportation),% Occupation (Health Care),% Occupation (Food Service),% Occupation (High Risk),# Restaurants Per Capita,# Supermarkets Per Capita,% Commute (To Diff. Counties),% Commute (To NY City),% Commute (Public Transport),SVI (Socioeconomic),SVI (Disability),SVI (Minority & Language),SVI (Housing & Transport),SVI (Overall),PM25 Average Conc.,NO2 Average Conc.,Ozone Seasonal DM8HA,Acrolein,Acetaldehyde,Formaldehyde,Diesel PM,Naphthalene,Acrylic Acid,Acrylonitrile,Beryllium,Chlorine,Chromhex,Ethylene Glycol,Hexamethylene Diisocyanate,Hydrochloric Acid,Maleic Anhydride,Methylene Chloride,Methyl Bromide,Nickel,Propionaldehyde,"2,4-Toluene Diisocyanate","4,4P-Methylenediphenyl Diiso.",Inhalation Cancer Risk,Respiratory Hazard Index,NPL Site Proximity,RMP Facility Proximity,TSDF Facility Proximity,Proximity to TWWD,Traffic Proximity,Proximity to Natural Gas EGU,Proximity to Petroleum EGU,Proximity to Biomass EGU,Proximity to Coal EGU,Proximity to Nuclear EGU,Proximity to WFFEGU,DOT Noise Level
247,South Brunswick Township,Middlesex,32,70.4845815,37.44493392,564,124.2290749,113.6563877,5.673758865,432,1107.188405,19.02863436,37.46035242,30.83700441,12.67400881,41.04185022,9.275330396,45.13215859,6.566079295,63.9030837,3.831562974,5.047160972,9.1847994,0.4094,1634,120546,430100,7.896475771,0.160792952,7.331759931,2.851975208,3.925738121,3.140969163,4.242290749,2.085903084,6.36123348,2.982378855,18.81277533,0.710647246,0.185981106,31.53303965,4.077092511,5.40969163,0.228318584,0.274336283,0.803539823,0.715044248,0.527433628,8.327419504,19.63851215,42.47101423,0.029390508,0.967920708,1.227582457,0.535793128,0.038386576,4.35E-04,3.81E-04,4.00E-05,6.11E-04,2.43E-05,0.068199831,5.16E-08,0.121224904,1.21E-04,0.461307479,0.028002437,4.59E-04,0.007493452,3.02E-05,1.58E-04,29.73429363,0.403315686,0.345357866,0.731858635,3.557500382,0.001080691,235.3121517,1.647048798,1.027480386,0.626748493,2.19407929,9.235282649,1.334809305,46.5929588
248,Keyport Borough,Monmouth,NA,NA,NA,117,166.3349446,166.3349446,NA,0,4851.841109,14.4867785,35.71225476,29.3858402,20.41512653,78.58970714,7.577480808,4.478248507,15.16917828,29.82655672,10.30947054,7.604922689,28.35183604,0.445,1160,60949,264200,5.928348024,0.582883139,15.56724481,9.041796986,6.372289794,2.502132499,7.15098095,2.885982371,7.719647427,4.392948536,24.65169178,0.860863015,0.269019692,34.54648848,7.207847597,2.686949104,0.782300885,0.646017699,0.746902655,0.872566372,0.876106195,8.174277119,24.51079385,41.40273154,0.029618737,0.939412037,1.255494941,0.734622571,0.037430574,2.32E-04,3.60E-04,4.03E-05,0.001081747,2.97E-05,0.106750003,1.08E-06,0.091120787,1.89E-05,0.235649172,0.028001091,5.72E-04,0.012301559,2.98E-05,1.77E-04,31.93565217,0.422411832,0.16523605,0.100624429,1.259939797,0.208712695,896.0290598,10.22846722,0.266979742,1.61673926,1.752761408,9.288722833,2.500204006,47.20951104
249,Middletown Township,Monmouth,NA,NA,NA,1028,157.3405167,130.2497857,NA,615,1500.648173,17.14368801,34.20625689,30.75486715,17.89518795,93.10487327,0.984143504,3.429962042,6.391575854,12.00869352,4.398846204,1.403066583,9.929610943,0.4338,1366,118351,425300,9.648585772,0.275498959,9.9134757,2.384020619,4.957862397,2.069303294,4.958981266,1.75554059,6.55534468,3.700869352,19.04003918,0.986955979,0.254628599,27.24072487,7.421635852,4.807456839,0.392920354,0.47079646,0.29380531,0.45840708,0.362831858,7.877628405,25.68254191,40.96135787,0.026629948,0.903216189,1.184281213,0.58838134,0.031692532,2.15E-04,3.33E-04,3.90E-05,0.001355313,2.33E-05,0.105278589,7.35E-07,0.099754535,1.59E-05,0.207669172,0.028001108,6.26E-04,0.010873141,2.85E-05,1.63E-04,28.53126213,0.386671171,0.082818377,0.156786604,0.38240027,5.58E-05,441.2348085,0.096334558,0.219725634,0.453190467,1.685376869,9.937681934,0.687560071,46.08960431
250,Hazlet Township,Monmouth,NA,NA,NA,297,149.6674058,118.4237049,NA,170,3500.06256,16.23160653,36.07135658,29.1271921,18.56984479,91.31727474,2.328159645,3.829873009,8.985083652,16.59947591,6.959022286,1.708542714,12.68021804,0.3886,1072,100247,335800,13.14251159,0.876839347,11.63322327,2.941325883,4.657584683,2.685950413,6.455351744,2.978230196,7.186051199,4.293489216,23.59907277,1.089577569,0.294273439,34.4033461,7.876436202,4.374118121,0.481415929,0.573451327,0.368141593,0.657522124,0.559292035,8.108913133,25.35159103,41.28389,0.028695851,0.94656859,1.26397277,0.647428855,0.034884979,2.18E-04,3.05E-04,3.96E-05,0.001020286,2.55E-05,0.111003974,9.59E-07,0.087158895,1.77E-05,0.20764271,0.028001135,5.62E-04,0.011878723,2.93E-05,1.76E-04,31.01937186,0.411588735,0.138213925,0.083681292,1.691161666,0.082049273,796.7685935,8.357511695,0.251870609,1.34500288,1.728638886,9.355119646,2.144076635,47.56519225
251,Keansburg Borough,Monmouth,NA,NA,NA,238,244.4786852,190.0359527,NA,269,8025.495172,20.38007191,36.94915254,30.7550077,11.91576785,77.54494093,12.26502311,3.348741654,13.2306112,31.26861839,16.7115476,2.240820734,40.90387225,0.5301,1325,52321,193600,16.38418079,1.705187468,15.29106029,4.812889813,9.900990099,2.413970211,6.882383154,3.246019517,7.40626605,4.283513097,24.23215203,0.31058312,NA,31.62814587,7.344632768,3.184386235,0.978761062,0.853097345,0.624778761,0.934513274,0.936283186,8.12427165,27.29245233,41.14313622,0.030072404,1.009881156,1.353230351,0.635242155,0.033828542,1.70E-04,2.38E-04,4.26E-05,9.39E-04,2.68E-05,0.15577421,5.38E-07,0.097306384,1.55E-05,0.18927224,0.028001398,6.28E-04,0.013528697,3.19E-05,2.02E-04,30.82472606,0.423486464,0.091392631,0.070763155,0.998124147,0,77.2832054,28.94849374,0.229591793,1.163634189,1.674814629,9.027474085,5.012082137,45.57592766
252,Union Beach Borough,Monmouth,NA,NA,NA,40,74.21150278,74.21150278,NA,0,2867.267667,18.21892393,33.63636364,35.39888683,12.7458256,88.0148423,6.456400742,3.079777365,11.96660482,22.0593692,6.781068364,1.481481481,16.52109273,0.3568,1698,87571,268500,13.22820037,0.092764378,13.15398887,2.578849722,5.450874832,2.578849722,8.40445269,3.042671614,7.476808905,4.693877551,26.19666048,0.860863015,0.269019692,39.66604824,8.812615955,3.821892394,0.72920354,0.302654867,0.247787611,0.262831858,0.323893805,8.180432603,25.630524,41.28706863,0.029566327,1.007489325,1.34976272,0.618675649,0.033345518,1.70E-04,2.77E-04,3.63E-05,7.93E-04,2.43E-05,0.132659765,4.64E-07,0.095656743,1.36E-05,0.190232954,0.028001213,4.73E-04,0.012938905,2.94E-05,1.87E-04,31.28454678,0.421653751,0.133053436,0.087581123,1.865561345,0.106153508,325.7452161,9.082796069,0.251931559,1.519315533,1.718456463,9.05062214,2.294600454,45.84779613
253,Milltown Borough,Middlesex,4,57.15918834,57.15918834,106,151.4718491,151.4718491,3.773584906,0,4385.576882,17.37639326,37.55358674,31.45184338,13.61817662,91.29751358,2.657902258,3.915404401,16.43326665,23.96398971,5.682055567,7.610544218,22.44927122,0.3531,1673,101563,343000,8.816804801,0.071448985,10.04572735,7.559302658,8.177688036,2.857959417,4.844241212,2.186338954,6.401829094,2.84366962,19.1340383,0.706880302,0.353440151,25.57873678,3.200914547,2.515004286,0.647787611,0.607964602,0.498230088,0.143362832,0.465486726,8.381706027,20.95547822,42.29474902,0.034855114,0.988293738,1.310947362,0.781966371,0.045150581,5.02E-04,9.26E-04,4.50E-05,6.58E-04,2.67E-05,0.091521743,0,0.119625201,1.29E-05,0.13620166,0.028001733,5.81E-04,0.010407482,3.55E-05,2.02E-04,32.25030115,0.455828335,0.855886272,0.226387113,5.370189442,3.55E-04,1346.772376,3.113727561,0.494664665,2.328639655,1.982917437,8.682286206,1.818024439,47.24684731
254,Old Bridge Township,Middlesex,84,127.6945061,66.88759843,1345,204.463227,174.9718768,6.24535316,882,1700.715914,17.45006233,36.37317199,31.28667417,14.89009151,73.69949226,7.070323189,13.88221702,15.17284364,36.70304947,7.344988052,6.696188387,14.32064802,0.4103,1286,91919,351000,10.5378371,0.633912012,9.872903364,4.501848401,4.904427906,2.810799307,6.162780092,2.85792466,7.7544009,3.695539813,23.28144477,0.721895487,0.176347216,33.59733666,5.991000578,6.089811803,0.391150442,0.14159292,0.711504425,0.748672566,0.511504425,8.215184038,21.61843226,41.87031079,0.02981645,0.952764326,1.249922323,0.575909492,0.036519593,4.51E-04,3.93E-04,3.80E-05,7.37E-04,2.73E-05,0.089262568,6.67E-07,0.104037514,2.23E-05,0.196075929,0.028001485,4.94E-04,0.010420125,3.07E-05,1.81E-04,29.77624869,0.407733532,0.873770152,0.659040225,1.066192188,0.001335368,593.3389663,57.35498323,0.366119243,0.901168369,1.902767295,9.692007244,9.099299007,46.07402664
255,Montgomery Township,Somerset,6,26.03601649,26.03601649,162,70.29724452,70.29724452,3.703703704,111,709.4672463,19.03232805,33.97266218,33.59080061,13.40420916,58.35973096,3.592970276,35.85593404,4.026903884,45.3634194,1.589990877,3.173566671,5.572836802,0.411,1917,195807,609200,8.50509872,0.815795183,4.303941274,2.162894346,5.266097503,2.733781731,3.679756997,1.158602734,6.014319809,2.538511608,16.12497288,0.815065923,0.400163697,36.65003255,2.725103059,4.209155999,0.240707965,0.155752212,0.67079646,0.536283186,0.353982301,8.397102449,16.6024402,42.43365898,0.025671759,0.953918469,1.173486592,0.381779632,0.036004011,2.72E-04,2.67E-04,3.96E-05,0.001114094,2.47E-05,0.055447756,8.41E-07,0.106585584,1.75E-05,0.159214925,0.028001182,4.02E-04,0.005800459,2.54E-05,1.21E-04,29.21968968,0.369390957,0.708207182,0.291981806,0.529688461,0.226524327,95.27004728,2.089562156,0.95246526,0.366168825,2.334718995,8.052496787,1.342324045,45.27551538
256,North Brunswick Township,Middlesex,54,129.3103448,129.3103448,1059,253.591954,253.591954,5.099150142,210,3400.292795,17.98611111,45.47653257,24.62883142,11.9085249,45.79022989,20.44779693,24.73180077,19.13074713,65.39511494,10.0049477,6.059116759,16.58375635,0.4207,1621,96546,341000,18.2183908,5.689655172,6.975269499,5.126579191,4.746195126,3.386015326,5.35440613,2.89032567,7.792145594,3.256704981,22.6795977,0.778581827,0.219971803,29.19779693,3.900862069,3.821839081,0.785840708,0.377876106,0.874336283,0.96460177,0.867256637,8.400961213,20.1528666,42.32048516,0.032845093,0.978280051,1.289855717,0.637338838,0.042452576,5.11E-04,4.20E-04,4.24E-05,5.46E-04,2.13E-05,0.082646949,0,0.110802128,1.96E-05,0.167776884,0.028001708,4.66E-04,0.009390213,3.34E-05,1.91E-04,30.83863996,0.426123407,0.258161643,0.879121457,4.90722349,0.002137718,692.8225824,2.261572198,0.576753678,1.203694915,2.034984159,8.55099995,1.413205386,48.15180148
257,East Brunswick Township,Middlesex,62,129.6555762,64.82778812,773,161.6512265,141.1572806,8.020698577,682,2134.181157,16.86358979,33.12072607,32.51218135,17.50350279,65.98214099,3.360588887,25.67807775,9.611242393,40.53200611,5.562157619,7.440617577,12.805583,0.4271,1439,115445,398400,8.053284259,0.464250612,8.801108801,4.414204414,6.218125496,2.829419268,4.939459211,2.208327234,6.612434388,3.245571844,19.83521195,0.977828665,0.197193752,26.30544344,3.939856542,5.462263954,0.702654867,0.272566372,0.810619469,0.72920354,0.711504425,8.325263054,20.48852902,42.23393081,0.032430572,0.974967445,1.288477874,0.666623831,0.041538699,4.87E-04,0.003454351,4.24E-05,6.49E-04,2.61E-05,0.088071386,0,0.105999189,1.49E-05,0.157570687,0.028001624,5.12E-04,0.009827173,3.41E-05,1.96E-04,32.48700421,0.436573185,0.394953655,0.537858594,2.566851895,6.71E-04,1025.34925,1.567404593,0.498226988,1.944532163,1.992297788,9.025764091,1.491074067,46.5910825
258,East Amwell Township,Hunterdon,0,0,0,22,56.55526992,56.55526992,0,0,136.2503201,9.100257069,33.21336761,35.19280206,22.49357326,96.45244216,1.516709512,0.848329049,5.732647815,8.946015424,3.891708968,0,8.039419087,0.3898,2085,108182,408900,12.85347044,0.694087404,9.84711065,2.461777663,3.363133248,3.23907455,7.017994859,1.439588689,6.426735219,3.213367609,21.33676093,0.887195736,0.224942961,40.79691517,1.799485861,0.616966581,0.130973451,0.173451327,0.200884956,0.532743363,0.140707965,8.469676164,14.441529,42.55751373,0.022336607,0.931297014,1.124841719,0.361745066,0.033960688,1.90E-04,1.91E-04,4.22E-05,2.69E-04,2.98E-05,0.051697758,9.60E-07,0.08423203,1.74E-05,0.168054679,0.028000453,4.46E-04,0.005743105,2.07E-05,8.91E-05,28.07112887,0.344137434,0.063780698,0.147835522,0.135263478,0,108.2764643,0.381018145,0.508094271,0.246774626,2.516896888,7.34306148,0.989221388,45.28022263
259,South Amboy City,Middlesex,18,205.1983584,79.79936161,231,263.3378933,202.9183767,7.792207792,300,4441.990268,17.81805746,35.53351573,29.09256726,17.55585955,74.07660739,9.621523028,3.568171455,22.5376197,33.00273598,9.735202492,4.487951807,18.46785226,0.434,1332,73056,294500,11.05791154,0.113999088,9.279525764,7.79753762,6.658157839,3.271773826,6.007751938,3.340173279,6.668946648,3.454172367,22.74281806,0.527866978,0.131966744,29.52576379,5.563155495,2.94117647,0.759292035,0.384955752,0.568141593,0.398230088,0.568141593,8.428728465,24.05551816,41.66527609,0.034221643,0.98508648,1.289047759,0.89012192,0.04169752,3.23E-04,2.86E-04,4.52E-05,6.83E-04,6.25E-05,0.139459922,5.26E-07,0.102910376,2.72E-05,0.192519486,0.028001121,6.59E-04,0.01685341,3.50E-05,2.36E-04,32.95572914,0.457091418,1.292996263,1.046011963,1.558053116,0.420438891,1502.725132,180.4796448,0.303456189,6.954633559,1.786540272,8.536753868,28.3669864,51.37665403
260,Millstone Borough,Somerset,0,0,0,3,60.24096386,60.24096386,0,0,718.3195393,25.50200803,30.32128514,27.91164659,16.26506024,90.96385542,1.606425703,3.614457831,8.032128514,16.66666667,5,2.597402597,12.7016129,0.3491,2550,117500,360500,15.26104418,3.413654618,5.62248996,1.204819277,6.008583691,3.413654618,7.228915663,3.815261044,10.44176707,3.212851406,28.1124498,0.733805668,0.126518219,47.79116466,1.204819277,1.204819277,0.153982301,0.453097345,0.283185841,0.109734513,0.125663717,8.432313151,19.83833728,42.15101438,0.027898113,0.975087612,1.204559238,0.461012974,0.038076669,3.63E-04,3.01E-04,4.08E-05,4.78E-04,2.61E-05,0.057608348,0,0.09357505,8.60E-06,0.246708272,0.028000997,5.07E-04,0.006313507,2.78E-05,1.36E-04,30.47826458,0.383418947,0.152952575,0.188707071,0.936130877,0.200280799,164.4167765,0.502284914,0.55818532,0.52155207,2.0886766,7.667573752,0.977016128,45.79509781
261,New Brunswick City,Middlesex,80,142.9592566,94.71050751,1945,347.5696926,334.3459614,4.11311054,192,9715.720225,19.47819871,60.07505361,14.53180843,5.914939242,63.82237312,16.2115797,9.894567548,46.7691208,73.29699786,35.77449746,21.76409186,57.7844375,0.5014,1470,43783,251100,36.41350965,15.8452466,7.471604672,17.80337694,5.816926617,2.371336669,3.650822016,2.657255182,4.989278056,2.723373838,16.39206576,1.162004197,0.485613694,18.6347391,2.067548249,3.752680486,0.939823009,0.346902655,0.966371681,0.97699115,0.90619469,8.458513937,20.32460999,42.16230838,0.0334958,0.97745457,1.30540647,0.725276056,0.043662974,4.39E-04,4.58E-04,4.66E-05,6.09E-04,2.51E-05,0.099718878,0,0.133198228,1.82E-05,0.187461548,0.028001622,5.58E-04,0.010965617,3.59E-05,2.21E-04,31.82928236,0.445589986,0.230566423,0.834802111,8.035360075,0.03423685,1479.133048,7.31876814,0.451841859,1.781276469,1.949012323,8.222910609,2.240432777,50.14160263
262,West Caldwell Township,Essex,48,442.0703629,82.88819304,303,279.0569166,149.1987475,15.84158416,180,2125.952055,17.37889114,32.1606189,29.33321054,21.12727943,92.36507644,1.620924664,4.153619451,7.1375944,13.88837723,5.099834669,2.094508301,8.553435473,0.4252,1894,127989,504200,10.33339473,2.237981212,11.21345991,4.107528903,4.26839679,3.195800332,4.568060416,1.224903297,6.30871247,3.066863142,18.36433966,0.822593913,0.195855694,38.01805121,7.73623135,2.836618162,0.274336283,0.592035398,0.334513274,0.505309735,0.394690265,8.38588351,27.70414811,40.21088602,0.030225534,0.926258908,1.249486815,0.527739595,0.041003813,2.39E-04,1.84E-04,4.61E-05,3.77E-04,1.92E-05,0.15677585,4.99E-07,0.111733517,1.37E-05,0.17582078,0.0280005,4.35E-04,0.011314964,4.04E-05,2.99E-04,30.34909752,0.391746102,0.611053796,1.225004087,3.586318075,0.052011445,321.8243218,0.664379567,0.158971342,3.171017575,1.454700853,5.525578533,1.461965586,48.81274825
263,Ridgefield Park Village,Bergen,NA,NA,NA,296,229.0667079,229.0667079,NA,0,6724.545166,16.70793995,41.75824176,27.49574369,14.0380746,73.38647268,4.550379198,12.45937161,43.98699892,61.70871382,7.579514825,8.177966102,18.25568797,0.4231,1368,86923,349100,10.54016406,0.046432441,8.760253831,7.429190528,3.690181249,3.242532116,5.386163133,2.259712119,7.746478873,4.000928649,22.63581489,0.618524818,NA,29.58520353,12.87726358,9.147190837,0.438938053,0.269026549,0.922123894,0.805309735,0.679646018,8.522867098,29.65390212,40.6385457,0.051030547,1.078116034,1.786131727,1.051071909,0.059688734,1.21E-04,1.71E-04,1.64E-04,5.04E-04,3.09E-05,0.445707202,5.77E-07,0.116175386,1.48E-05,0.462166761,0.028002703,0.001014837,0.025807768,5.95E-05,5.82E-04,39.57092841,0.57097527,0.217785135,1.695583937,8.978258259,0.031185822,3283.179007,732.5229191,0.130467191,3.823568398,1.313686894,5.459414636,106.1511949,50.32427292
264,Fort Lee Borough,Bergen,NA,NA,NA,575,153.6200908,153.6200908,NA,0,14914.29207,13.23002939,34.68608068,27.18407694,24.89981298,49.86641731,2.51936949,42.48463799,13.12850655,59.25728026,5.464480874,16.92888609,20.04541811,0.4741,1923,83767,324600,4.929201176,0.032059845,8.620966447,8.877829507,3.198143664,3.32353727,4.648677531,1.314453647,7.43788405,3.801763291,20.52631579,1.729108461,0.270211846,32.40716003,19.45498263,13.19796954,0.633628319,0.290265487,0.938053097,0.888495575,0.8,8.435404315,30.03094053,40.7795655,0.048994847,1.084612543,1.46701198,1.392767368,0.065424345,1.20E-04,1.73E-04,1.72E-04,3.99E-04,3.50E-05,0.546025045,7.66E-07,0.120395275,1.17E-05,0.231012649,0.028002919,0.001266662,0.029569747,6.64E-05,6.36E-04,38.53854357,0.596279785,0.197119718,0.907423911,27.82700837,0.004192014,4189.441915,264.0201997,0.126076657,3.295364911,1.291939647,5.435804878,39.06385173,50.27621765
265,South Hackensack Township,Bergen,NA,NA,NA,78,297.1428571,297.1428571,NA,0,3527.17138,17.82857143,42.62857143,24.68571429,14.85714286,86.24761905,3.123809524,1.295238095,54.51428571,56.4952381,12.28070175,9.62962963,25.94285714,0.4246,1551,71591,414400,15.23809524,0,6.895238095,12.38095238,5.376344086,4,6.019047619,2.514285714,7.39047619,4.304761905,24.22857143,1.138602451,0.378584724,27.58095238,7.428571429,5.40952381,0.812389381,0.307964602,0.93539823,0.254867257,0.633628319,8.54623438,29.36302669,40.51217026,0.06709357,1.082128949,1.46868555,0.924621682,0.084325736,1.19E-04,1.66E-04,1.47E-04,4.87E-04,2.69E-05,0.419309605,4.50E-07,0.105163991,1.44E-05,0.238027218,0.028002408,8.86E-04,0.030204978,5.47E-05,5.72E-04,35.3453576,0.521583572,0.792752201,1.719226444,9.384706314,4.83E-04,1782.67693,412.5704075,0.131528908,3.881721009,1.319633891,5.429472548,60.46231073,56.59176365
266,Hasbrouck Heights Borough,Bergen,NA,NA,NA,215,177.9506704,177.9506704,NA,0,7895.825479,15.35341831,36.17778513,31.04618441,17.42261215,75.46763781,5.868233736,14.43469624,17.96887932,38.79324615,6.627771295,4.924242424,18.55849871,0.4442,1445,94801,429100,7.490481708,0.124151631,10.7846383,8.955470949,3.940531178,3.542459858,5.727528555,2.516139712,8.500248303,3.956298626,24.24267505,0.992473741,NA,34.10859129,10.25492468,5.835126634,0.353982301,0.796460177,0.728318584,0.69380531,0.72920354,8.545494497,29.1279692,40.45390951,0.050379427,1.057906055,1.388624422,0.884035159,0.065743966,1.18E-04,1.75E-04,1.38E-04,4.76E-04,2.49E-05,0.399365479,3.33E-07,0.10137746,1.40E-05,0.199882749,0.028002402,8.16E-04,0.026134966,5.29E-05,5.61E-04,34.48557992,0.498177338,1.758540287,1.822766077,8.707644901,0.001955359,2181.044558,253.6988593,0.134571763,4.166975197,1.334668656,5.445645692,37.8530415,55.33941824
267,White Township,Warren,NA,NA,NA,73,155.451448,87.30834753,NA,115,168.913344,6.537478705,26.08603066,28.27938671,39.09710392,94.5911414,2.406303237,1.746166951,7.21890971,12.20187394,8.49106204,0.820067535,22.92993631,0.4504,853,57050,272100,20.22998296,3.89693356,27.27871733,3.162749835,5.24707081,1.682282794,5.174616695,1.831345826,6.45229983,3.258091993,18.39863714,1.383141536,0.208001109,32.26149915,1.022146508,0.38330494,0.550442478,0.57699115,0.253097345,0.991150442,0.656637168,8.399751233,15.24668632,39.31069804,0.018153957,0.869855217,1.070609061,0.249631329,0.028499539,1.17E-04,3.18E-04,3.37E-05,5.29E-04,2.29E-05,0.043424104,0,0.13869744,3.00E-05,0.189131311,0.028003692,4.12E-04,0.005889613,1.46E-05,5.94E-05,27.73956811,0.306897473,0.119655247,0.257850177,0.212437206,4.85E-04,42.99255433,0.584674017,0.156511024,4.038097993,1.849244651,4.803197963,1.810340193,45.21972402
268,Passaic City,Passaic,NA,NA,NA,3357,479.4412945,457.0188092,NA,672,21616.41096,27.58108513,42.93120439,20.60869193,8.879018552,64.63674146,8.107799312,2.803524758,74.79398449,84.61988889,33.30345583,26.56982902,54.38538587,0.4983,1183,40865,332700,32.71397763,0.505577058,7.876879026,23.043665,5.292821975,2.465045202,5.032919636,2.18083663,6.166897556,2.949199503,18.79489853,0.712260858,0.726506076,27.85386824,3.329096388,6.495379826,0.851327434,0.696460177,0.989380531,0.953982301,0.959292035,8.559636094,29.1953224,40.27956112,0.043339416,1.040214975,1.393951592,0.917460219,0.056914541,1.72E-04,1.82E-04,8.31E-05,4.76E-04,2.75E-05,0.284544361,7.46E-07,0.13071623,1.83E-05,0.230723381,0.028002424,6.82E-04,0.02050053,5.98E-05,4.94E-04,35.06291813,0.500377291,1.011258442,0.833408903,7.478731385,0.030135263,1336.22458,2.430447575,0.140573624,4.535097059,1.36367139,5.484567728,2.072733103,49.47511997
269,Leonia Borough,Bergen,NA,NA,NA,160,176.0950913,172.7933084,NA,0,5579.1034,16.28879595,34.63570328,30.02421308,19.0512877,52.60840854,2.861545234,39.65441338,18.8751926,61.95245433,6.256792424,17.40685544,16.19531595,0.4731,1444,102250,506100,6.317411402,0.154083205,8.551617874,8.001320713,2.026450512,3.103675985,4.677525864,1.44177856,7.462029496,3.554919657,20.23992956,1.097574361,NA,31.19084306,17.87365177,8.210433634,0.527433628,0.561061947,0.939823009,0.84159292,0.830088496,8.440721059,29.67419692,40.88208153,0.046915313,1.062725283,1.46791602,1.253088356,0.062230465,1.24E-04,1.98E-04,1.30E-04,4.71E-04,3.28E-05,0.431256646,7.15E-07,0.128964765,1.39E-05,0.279978893,0.028002724,0.001071317,0.025935448,6.50E-05,5.48E-04,38.15649577,0.572458277,0.155567935,0.778991881,14.74735915,9.44E-05,3020.697636,309.4928484,0.126358772,3.320940719,1.293893348,5.394148949,45.56789058,47.81579557
270,Cedar Grove Township,Essex,113,902.8443592,119.8465964,498,397.8906999,41.54682007,22.69076305,873,2871.553163,14.64525407,31.62352189,27.20517737,26.52604666,86.4892937,3.435602429,8.333333333,6.016299137,19.18344519,4.606813799,2.207505519,6.97614773,0.4264,1540,123768,473100,13.98210291,6.5915628,9.814482346,2.274087373,2.573189522,3.036113774,4.72994567,1.374240972,7.078938958,3.227868329,19.4471077,0.798020908,NA,36.57718121,8.205496964,5.584851391,0.09380531,0.081415929,0.453097345,0.688495575,0.230088496,8.475840139,26.85276414,40.15187905,0.036561754,1.000460216,1.321140403,0.64614601,0.047335935,1.79E-04,1.47E-04,5.54E-05,2.46E-04,1.76E-05,0.215088586,3.75E-07,0.080489525,9.40E-06,0.191053372,0.028000671,4.56E-04,0.015912073,4.85E-05,4.13E-04,32.72474052,0.446533442,0.416595915,0.464535547,4.929906395,0.009309412,336.8260748,1.207892019,0.15067637,3.818607506,1.414149578,5.497666926,1.710679847,47.29542595
271,North Caldwell Borough,Essex,4,60.4686319,60.4686319,58,87.67951625,87.67951625,6.896551724,0,2153.978891,20.01511716,25.60846561,33.87755102,20.49886621,88.0574452,0.695389267,9.281934996,3.900226757,15.84278156,3.882657463,0.958732805,4.308390023,0.432,1405,187734,738300,2.448979592,0,6.455026455,0.468631897,1.670441676,2.600151172,3.537414966,0.770975057,6.288737717,2.705971277,15.90325019,0.822593913,0.195855694,32.71352986,8.314436886,4.867724868,0.065486726,0.715044248,0.288495575,0.026548673,0.162831858,8.394461644,27.3127105,40.19513399,0.032112826,0.939875774,1.269713447,0.615853249,0.044710033,2.38E-04,1.71E-04,5.14E-05,2.71E-04,1.94E-05,0.172268748,6.14E-07,0.12108137,9.83E-06,0.157230339,0.028000549,4.28E-04,0.012656359,4.35E-05,3.22E-04,31.46934495,0.41842495,1.036045654,0.963800997,4.10138421,0.00808106,78.4030826,0.874045508,0.151988301,3.385382808,1.423566912,5.46076548,1.542274507,46.11871501
272,Hackettstown Town,Warren,NA,NA,NA,148,156.0358461,109.6468108,NA,134,2556.678194,16.35213495,42.25619399,24.24881392,17.14285714,84.26989984,2.329994729,4.544016869,21.26515551,29.38323669,9.338709677,8.534107402,24.00458979,0.465,1182,70234,274300,16.46810754,8.023194518,12.90977042,12.03416978,6.760828625,2.656826568,5.914602003,1.939905113,7.538218239,4.375329468,22.42488139,1.072925398,0.201173512,41.09646811,1.444385872,0.32683184,0.840707965,0.745132743,0.743362832,0.955752212,0.918584071,7.965353832,14.43161915,39.73948726,0.01802748,0.820462326,1.051725294,0.266620947,0.025641665,1.33E-04,2.12E-04,2.84E-05,5.91E-04,2.29E-05,0.031303341,0,0.103055778,2.44E-05,0.190766777,0.028000397,3.65E-04,0.00508685,1.55E-05,6.48E-05,28.11476645,0.30257398,0.086404445,0.061341395,0.652000609,0.002295503,405.9927584,10.84919103,0.168212936,0.621737544,1.713455603,5.013131102,2.265143314,46.27415881
